abs_shift_x_mm,abs_shift_y_mm,z_mm
-1.8078322287667365,2.4108106048316658,3163.921307102367
-1.817196604851727,2.423298343911706,3162.654218072691
-1.8265742326250611,2.4358037546043456,3161.3871290430143
-1.8360174878073199,2.448396681854598,3160.1200400133375
-1.8454607429895786,2.4609896091048507,3158.852950983661
-1.8549173166934745,2.4736002970923505,3157.5858619539845
-1.8644393796960894,2.4862983174624373,3156.318772924308
-1.8739614426987046,2.498996337832524,3155.0516838946314
-1.883496890040028,2.5117122067093383,3153.7845948649547
-1.8930976844468075,2.524515218295464,3152.5175058352784
-1.9026984788535901,2.537318229881594,3151.2504168056016
-1.9123127223883047,2.5501391763732584,3149.983327775925
-1.9219921666660351,2.563047070447892,3148.716238746248
-1.931671610943762,2.5759549645225213,3147.449149716572
-1.9413645680992788,2.5888808785154587,3146.182060686895
-1.9511225756199537,2.6018935395569747,3144.9149716572188
-1.9608805831406255,2.6149062005984867,3143.6478826275425
-1.9706521662381369,2.6279369651697895,3142.380793597866
-1.9804886453012176,2.641054270892156,3141.1137045681894
-1.990325124364298,2.654171576614522,3139.8466155385127
-2.0001752406411106,2.667307068061737,3138.5795265088364
-2.0100900944957716,2.680528889444177,3137.3124374791596
-2.0200049483504325,2.693750710826617,3136.045348449483
-2.0299334999823184,2.7069907986975466,3134.7782594198065
-2.0399266268496903,2.7203170000142047,3133.5111703901302
-2.0499197537170653,2.733643201330867,3132.2440813604535
-2.0599266378405785,2.746987748453331,3130.9769923307767
-2.0699979309360113,2.760418187302958,3129.7099033011
-2.08006922403144,2.7738486261525805,3128.4428142714237
-2.090154332766267,2.787297488664224,3127.175725241747
-2.1003036803215562,2.8008320159998195,3125.90863621207
-2.1104530278768423,2.81436654333541,3124.6415471823943
-2.1206162483481354,2.827919570713482,3123.3744581527176
-2.130843533633785,2.8415580308719797,3122.107369123041
-2.141070818919435,2.8551964910304775,3120.840280093364
-2.1513120332801465,2.8688535261216157,3119.573191063688
-2.161617134627613,2.8825957568535485,3118.3061020340115
-2.1719222359750794,2.8963379875854813,3117.0390130043347
-2.182241321428311,2.9100988666355163,3115.771923974658
-2.192624112252247,2.9239446991346805,3114.5048349449817
-2.2030069030761865,2.9377905316338486,3113.237745915305
-2.213403731897507,2.951655084317566,3111.970656885628
-2.2238640807180245,2.9656043432507055,3110.7035678559514
-2.2343244295385385,2.9795536021838407,3109.436478826275
-2.244798869098333,2.993521651634783,3108.1693897965984
-2.2553366395632297,3.007574155171234,3106.902300766922
-2.2658744100281227,3.0216266587076803,3105.6352117372458
-2.2764263228139283,3.035698021547933,3104.368122707569
-2.287041373720949,3.0498535813893075,3103.1010336778927
-2.2976564246279696,3.0640091412306827,3101.833944648216
-2.3082856682668065,3.078183627600653,3100.5668556185396
-2.3189778535858894,3.0924420490105056,3099.299766588863
-2.3296700389049723,3.106700470420358,3098.032677559186
-2.3403764661856963,3.1209778840085844,3096.7655885295094
-2.3511456350812145,3.1353389658420743,3095.498499499833
-2.3619148039767364,3.149700047675569,3094.2314104701563
-2.3726982628723543,3.164080185748479,3092.96432144048
-2.3835442597253813,3.1785437204820566,3091.6972324108033
-2.3943902565784048,3.1930072552156292,3090.430143381127
-2.4052505902684254,3.207489908647344,3089.1630543514502
-2.4161732546989594,3.222055682408392,3087.8959653217735
-2.4270959191294894,3.236621456169436,3086.6288762920976
-2.4380329660222575,3.2512064094715534,3085.361787262421
-2.4490321329114844,3.2658742020680767,3084.094698232744
-2.460031299800711,3.2805419946646,3082.8276092030674
-2.4710448935557396,3.295229026015979,3081.560520173391
-2.4821203930682763,3.3099986109662636,3080.2934311437143
-2.4931958925808133,3.3247681959165476,3079.0263421140376
-2.5042858621311357,3.3395570771931116,3077.759253084361
-2.5154375197372767,3.354428221755391,3076.492164054685
-2.526589177343422,3.3692993663176747,3075.225075025008
-2.537755346917907,3.384189863122172,3073.9579859953315
-2.548982983415886,3.3991623283243153,3072.6908969656547
-2.5602106199138612,3.414134793526453,3071.4238079359784
-2.571452809059565,3.429126665218262,3070.1567189063016
-2.5827562405977793,3.4442002058874115,3068.8896298766253
-2.5940596721359896,3.4592737465565566,3067.622540846949
-2.605377695740489,3.474366746281467,3066.3554518172723
-2.6167567338397637,3.4895411110737298,3065.0883627875955
-2.628135771939039,3.5047154758659924,3063.821273757919
-2.6395294402527623,3.519909350585992,3062.5541847282425
-2.650983891828595,3.5351842820160986,3061.287095698566
-2.662438343404428,3.5504592134462047,3060.0200066688894
-2.673907462063011,3.565753703969281,3058.7529176392127
-2.685437129447815,3.5811289384402527,3057.4858286095364
-2.6969667968326227,3.5965041729112293,3056.2187395798596
-2.7085111668792203,3.6118990139211298,3054.9516505501833
-2.7201158478445877,3.6273742817539643,3053.6845615205066
-2.731720528809951,3.642849549586794,3052.4174724908303
-2.7433399467175894,3.6583444696728327,3051.1503834611535
-2.755019434496517,3.673919495136145,3049.8832944314768
-2.76669892227544,3.689494520599453,3048.616205401801
-2.7783931799693518,3.705089242286293,3047.349116372124
-2.790147263278503,3.7207637436260037,3046.0820273424474
-2.8019013465876546,3.736438244965715,3044.8149383127707
-2.8136702314676088,3.7521324847431483,3043.5478492830944
-2.8254986945295597,3.767906174212145,3042.2807602534176
-2.8373271575915107,3.7836798636811415,3041.013671223741
-2.8491704525541683,3.7994733320339003,3039.746582194064
-2.86107307511965,3.8153459159217022,3038.479493164388
-2.8729756976851353,3.8312184998095096,3037.2124041347115
-2.884893181146361,3.84711090124702,3035.9453151050348
-2.896869738516524,3.863082079909467,3034.678226075358
-2.908846295886683,3.879053258571909,3033.4111370456817
-2.9208377418038984,3.895044291658098,3032.144048016005
-2.9328880048525376,3.9111137595469896,3030.8769589863286
-2.944938267901173,3.9271832274358753,3029.6098699566523
-2.9570034457956886,3.9432725848189567,3028.3427809269756
-2.969127180991505,3.959440030511738,3027.075691897299
-2.981250916187322,3.975607476204519,3025.808602867622
-2.993389591166673,3.991794844646771,3024.541513837946
-3.0055865605955203,4.008059950876198,3023.274424808269
-3.017783530024368,4.024325057105624,3022.0073357785927
-3.0299954628046635,4.040610117513199,3020.740246748916
-3.0422654241917897,4.056972561197003,3019.4731577192397
-3.0545353855789203,4.0733350048808115,3018.206068689563
-3.0668203325071586,4.089717432333493,3016.9389796598866
-3.0791630392394724,4.106176884604066,3015.67189063021
-3.0915057459717823,4.122636336874633,3014.4048016005336
-3.103863459048204,4.1391158006556426,3013.137712570857
-3.1162786601964956,4.155671926889679,3011.87062354118
-3.1286938613447837,4.172228053123709,3010.6035345115038
-3.1411240882452023,4.188804216749487,3009.3364454818275
-3.1536115285864113,4.20545667659767,3008.0693564521507
-3.1660989689276198,4.2221091364458525,3006.802267422474
-3.1786014530257582,4.238781657695842,3005.5351783927977
-3.1911608730652135,4.255530105112509,3004.268089363121
-3.203720293104669,4.272278552529176,3003.001000333444
-3.2162947734945098,4.289047083475633,3001.7339113037674
-3.2289259094881766,4.3058911667484345,3000.466822274091
-3.241557045481847,4.322735250021243,2999.199733244415
-3.2542032569999457,4.3395994370589825,2997.932644214738
-3.2669058409766887,4.35653879883858,2996.6655551850613
-3.2796084249534267,4.373478160618172,2995.398466155385
-3.2923260982012668,4.39043764449439,2994.1313771257082
-3.305099857985072,4.407471921824083,2992.8642880960315
-3.317873617768873,4.424506199153771,2991.597199066355
-3.3306624791351953,4.441560614997814,2990.3301100366784
-3.3435071383674373,4.458689439343236,2989.063021007002
-3.3563517975996797,4.475818263688658,2987.7959319773254
-3.3692115692828186,4.492967241041813,2986.528842947649
-3.382126847444503,4.510190238320593,2985.2617539179723
-3.395042125606188,4.527413235599373,2983.9946648882956
-3.4079725256364224,4.5446563984446735,2982.7275758586193
-3.42095813807043,4.561973189056098,2981.460486828943
-3.4339437505044415,4.579289979667529,2980.193397799266
-3.44694449276631,4.596626946459506,2978.92630876959
-3.4600001506996594,4.614037145314211,2977.659219739913
-3.4730558086330046,4.63144734416891,2976.392130710237
-3.4861266028876554,4.648877727863408,2975.12504168056
-3.4992520134537295,4.666380944413015,2973.8579526508834
-3.512377424019799,4.683884160962615,2972.590863621207
-3.525517975927325,4.7014075690465695,2971.3237745915303
-3.5387128421881324,4.71900340731337,2970.0566855618536
-3.55190770844894,4.736599245580172,2968.7895965321773
-3.5651177195907104,4.7542152801013895,2967.522507502501
-3.5783817405591316,4.771903338708018,2966.255418472824
-3.5916457615275528,4.789591397314648,2964.9883294431474
-3.604924929428569,4.80729965491162,2963.7212404134707
-3.6182578000905976,4.825079527110709,2962.4541513837944
-3.6315906707526313,4.8428593993098055,2961.187062354118
-3.6449386889038347,4.860659471241458,2959.9199733244413
-3.6583401002408467,4.878530744945334,2958.6528842947646
-3.671741511577854,4.896402018649204,2957.3857952650883
-3.6851580694584842,4.91429349082471,2956.1187062354115
-3.698627708469454,4.932255748635022,2954.851617205735
-3.7120973474804195,4.950218006445329,2953.5845281760585
-3.725582130580344,4.968200459453886,2952.3174391463817
-3.739119680304116,4.986253278691304,2951.0503501167054
-3.7526572300278875,5.004306097928723,2949.7832610870287
-3.7662099198699357,5.02237910706934,2948.5161720573524
-3.7798150594074627,5.040522059803212,2947.2490830276756
-3.793420198944989,5.058665012537084,2945.981993997999
-3.8070404731073064,5.0768281478483885,2944.7149049683226
-3.820712877643896,5.0950608009264045,2943.4478159386463
-3.8343852821804907,5.113293454004426,2942.1807269089695
-3.848072814318848,5.131546280294417,2940.913637879293
-3.8618121551464295,5.149868195372303,2939.6465488496165
-3.875551495974006,5.168190110450183,2938.37945981994
-3.8893059558441565,5.18653218732604,2937.1123707902634
-3.903111900383499,5.2049429208971905,2935.8452817605867
-3.9169178449228363,5.223353654468334,2934.5781927309104
-3.930738898402847,5.2417845363662,2933.3111037012336
-3.944611110225825,5.260283639791367,2932.044014671557
-3.9584833220488025,5.278782743216534,2930.7769256418806
-3.9723706311613856,5.297301979431296,2929.5098366122043
-3.9863087700132267,5.315888998968257,2928.2427475825275
-4.000246908865067,5.334476018505218,2926.9756585528507
-4.014200131799937,5.353083153220319,2925.708569523174
-4.028203853621461,5.3717576300535335,2924.4414804934977
-4.0422075754429905,5.390432106886753,2923.1743914638214
-4.05622636657917,5.409126679203942,2921.9073024341446
-4.070295323529058,5.427888149474249,2920.640213404468
-4.084364280478942,5.446649619744551,2919.3731243747916
-4.0984482904071236,5.465431163713692,2918.106035345115
-4.112582130884137,5.484279158547941,2916.838946315438
-4.126715971361146,5.5031271533821835,2915.571857285762
-4.140864846906019,5.521995198031044,2914.304768256085
-4.155063215571265,5.540929243571784,2913.0376792264087
-4.169261584236512,5.559863289112524,2911.770590196732
-4.183474968479095,5.57881735847655,2910.5035011670557
-4.197737506278273,5.597836975911696,2909.236412137379
-4.212000044077452,5.616856593346843,2907.969323107702
-4.226277576377449,5.635896206498968,2906.7022340780254
-4.240603920563092,5.655000912091464,2905.4351450483496
-4.254930264748739,5.674105617683967,2904.168056018673
-4.269271580766856,5.693230288764371,2902.900966988996
-4.283661364920594,5.71241959388188,2901.6338779593198
-4.298051149074328,5.731608898999383,2900.3667889296435
-4.312455880794615,5.750818137245298,2899.0996998999667
-4.326908734849401,5.770091548389834,2897.83261087029
-4.341361588904184,5.789364959534365,2896.5655218406137
-4.355829364656376,5.808658269309856,2895.298432810937
-4.370344914918751,5.828015288147478,2894.03134378126
-4.384860465181125,5.8473723069851005,2892.7642547515834
-4.399390909662975,5.866749187810848,2891.4971657219075
-4.413968778835306,5.886189311201325,2890.230076692231
-4.428546648007638,5.905629434591802,2888.962987662554
-4.443139382307266,5.925089381174917,2887.6958986328773
-4.457779189509997,5.9446121012013835,2886.428809603201
-4.472418996712734,5.964134821227856,2885.1617205735242
-4.487073638330943,5.983677323491625,2883.8946315438475
-4.501774999124857,6.00328212749028,2882.6275425141707
-4.516476359918766,6.022886931488928,2881.360453484495
-4.531192522791394,6.042511474602625,2880.093364454818
-4.545955049199834,6.062197845192363,2878.8262754251414
-4.560717575608269,6.081884215782094,2877.559186395465
-4.575494870128523,6.1015902801907655,2876.2920973657883
-4.590318170659657,6.121357695302865,2875.025008336112
-4.60514147119079,6.141125110414964,2873.7579193064353
-4.6199795042315746,6.160912171869206,2872.490830276759
-4.6348631839006424,6.180760104776997,2871.223741247082
-4.64974686356971,6.2006080376847885,2869.9566522174055
-4.6646452385059884,6.2204755672705625,2868.6895631877287
-4.679588898857542,6.240403486619088,2867.4224741580524
-4.694532559209101,6.26033140596762,2866.1553851283757
-4.709490875940199,6.280278870135998,2864.8882960986994
-4.724494115070373,6.300286239971705,2863.6212070690226
-4.739497354200541,6.320293609807405,2862.3541180393463
-4.754515209172506,6.340320470404384,2861.08702900967
-4.76957762175123,6.360406750204755,2859.8199399799933
-4.784640034329949,6.380493030005121,2858.552850950317
-4.799717020557882,6.400598744301406,2857.28576192064
-4.814838197851156,6.420763389004656,2856.0186728909634
-4.829959375144431,6.440928033707905,2854.7515838612867
-4.845095082234815,6.461112054428687,2853.484494831611
-4.860274612126947,6.481354514463419,2852.217405801934
-4.875454142019079,6.501596974498151,2850.9503167722573
-4.8906481561921415,6.52185874985292,2849.6832277425806
-4.905885623207992,6.542178471167793,2848.4161387129043
-4.921123090223848,6.562498192482673,2847.1490496832275
-4.936374994335864,6.582837166194968,2845.881960653551
-4.951669979663116,6.603233590288389,2844.614871623874
-4.966964964990363,6.623630014381805,2843.347782594198
-4.982274338556014,6.644045625719024,2842.0806935645214
-4.9976264200673866,6.66451818966878,2840.8136045348447
-5.012978501578754,6.684990753618531,2839.5465155051684
-5.028344920793456,6.705482437421715,2838.2794264754916
-5.043753673068977,6.726030573914663,2837.0123374458153
-5.059162425344498,6.7465787104076105,2835.7452484161386
-5.0745854631067395,6.767145897121223,2834.4781593864623
-5.090050457455985,6.787769034482954,2833.2110703567855
-5.10551545180523,6.808392171844686,2831.9439813271088
-5.120994677738926,6.829034287546426,2830.676892297432
-5.136515482223264,6.849731849770929,2829.4098032677557
-5.152036286707607,6.870429411995439,2828.142714238079
-5.167571267184403,6.89114587842599,2826.875625208402
-5.183147446639264,6.911917285205344,2825.608536178726
-5.198723626094119,6.9326886919846915,2824.3414471490496
-5.2143139242557535,6.95347892657753,2823.074358119373
-5.229945040312845,6.974323593331533,2821.807269089696
-5.245576156369931,6.99516826008553,2820.54018006002
-5.261221332150564,7.0160316759967145,2819.2730910303435
-5.2769069432601405,7.036949013902583,2818.0060020006667
-5.292592554369717,7.0578663518084515,2816.73891297099
-5.308292164518262,7.0788023579463974,2815.471823941314
-5.324031825971367,7.099791773968419,2814.2047349116374
-5.339771487424471,7.120781189990441,2812.9376458819606
-5.3555250855269545,7.141789191045733,2811.670556852284
-5.371318349477662,7.162850087964938,2810.4034678226076
-5.387111613428375,7.18391098488415,2809.136378792931
-5.402918749930239,7.204990381359294,2807.869289763254
-5.418765165417929,7.226122157803146,2806.6022007335773
-5.434611580905614,7.247253934246991,2805.3351117039015
-5.450471803134079,7.268404122486224,2804.0680226742247
-5.466370916105642,7.289606172958248,2802.800933644548
-5.482270029077201,7.310808223430264,2801.5338446148717
-5.498182881263591,7.332028595649338,2800.266755585195
-5.51413423459571,7.353300310558815,2798.999666555518
-5.53008558792783,7.374572025468292,2797.7325775258414
-5.5460506112299095,7.39586196978425,2796.465488496165
-5.562053744751293,7.417202735475882,2795.198399466489
-5.578056878272678,7.438543501167512,2793.931310436812
-5.594073610797009,7.459902401628509,2792.6642214071353
-5.610128061310641,7.481311600412077,2791.397132377459
-5.626182511824277,7.502720799195653,2790.1300433477822
-5.642250488648523,7.524148035810694,2788.8629543181055
-5.658355789953924,7.545625045990756,2787.595865288429
-5.674461091259318,7.567102056170812,2786.328776258753
-5.690579844454602,7.5885970049395715,2785.061687229076
-5.706735527370052,7.610141200845092,2783.7945981993994
-5.722891210285496,7.631685396750605,2782.527509169723
-5.739060268938733,7.6532474296932085,2781.2604201400463
-5.755265861323538,7.674858181707248,2779.99333111037
-5.771471453708343,7.696468933721287,2778.7262420806933
-5.787690343944571,7.718097418908087,2777.459153051017
-5.803945370721306,7.739774093497469,2776.1920640213402
-5.82020039749804,7.761450768086851,2774.9249749916635
-5.836468642502781,7.783145069668245,2773.657885961987
-5.852772625679533,7.8048870294132175,2772.390796932311
-5.86907660885629,7.8266289891581975,2771.123707902634
-5.88539372889785,7.848388467394372,2769.8566188729574
-5.901746187590486,7.8701950710183,2768.5895298432806
-5.918098646283117,7.892001674642222,2767.3224408136048
-5.934464158734949,7.913825685932968,2766.055351783928
-5.950864609189333,7.935696288331963,2764.7882627542513
-5.967265059643712,7.95756689073095,2763.521173724575
-5.983678479006743,7.979454787645444,2762.254084694898
-6.000126434621008,8.001388739918061,2760.9869956652215
-6.016574390235273,8.023322692190678,2759.7199066355447
-6.033035228160242,8.04527382349726,2758.4528176058684
-6.049530199507024,8.067270472974156,2757.1857285761917
-6.066025170853806,8.089267122451053,2755.9186395465154
-6.082532936163615,8.111280833147044,2754.6515505168386
-6.099074431012307,8.133339523420641,2753.3844614871623
-6.115615925861004,8.155398213694248,2752.1173724574855
-6.132170124573028,8.177473845035694,2750.850283427809
-6.148757647912041,8.19959391598988,2749.5831943981325
-6.16534517125105,8.22171398694406,2748.316105368456
-6.181945306599495,8.243850876475546,2747.0490163387794
-6.198578360658477,8.266031664315294,2745.7819273091027
-6.215211414717453,8.288212452155035,2744.5148382794264
-6.231856987175683,8.310409933739468,2743.2477492497496
-6.248535071447788,8.332650771020534,2741.980660220073
-6.265213155719892,8.3548916083016,2740.7135711903966
-6.281903663022767,8.377149012149987,2739.4464821607203
-6.298626274286898,8.399449227808574,2738.1793931310435
-6.315348885551029,8.42174944346716,2736.9123041013668
-6.332083822717259,8.444066096168424,2735.6452150716905
-6.34885045506031,8.466425015550847,2734.378126042014
-6.365617087403366,8.488783934933275,2733.1110370123374
-6.382395946757818,8.511159159484,2731.8439479826607
-6.399206091596943,8.533576104376372,2730.576858952984
-6.416016236436062,8.555993049268737,2729.309769923308
-6.432838507632116,8.57842616510298,2728.0426808936313
-6.449691653736946,8.600900453760849,2726.7755918639546
-6.46654479984177,8.62337474241871,2725.5085028342783
-6.483409969883653,8.645865065437787,2724.2414138046015
-6.500305603398566,8.668396012615826,2722.9743247749248
-6.517201236913478,8.690926959793865,2721.707235745248
-6.534108790178595,8.713473802396129,2720.4401467155717
-6.551046394644955,8.7360607193778,2719.173057685895
-6.5679839991113145,8.758647636359472,2717.9059686562186
-6.584933417372608,8.781250307470124,2716.638879626542
-6.60191247375101,8.803892502097337,2715.3717905968656
-6.618891530129419,8.82653469672456,2714.104701567189
-6.635882292577669,8.849192501825401,2712.837612537512
-6.6529022792702115,8.87188927852822,2711.570523507836
-6.669922265962748,8.89458605523103,2710.3034344781595
-6.686953849228938,8.917298296390273,2709.0363454484827
-6.704014242101433,8.940048956216524,2707.769256418806
-6.721074634973923,8.962799616042767,2706.5021673891297
-6.7381465131515625,8.985565591944814,2705.235078359453
-6.7552467855558085,9.008369432589802,2703.967989329776
-6.772347057960055,9.031173273234788,2702.7009003000994
-6.7894587026275195,9.053992279210016,2701.4338112704236
-6.806598325423544,9.07684859504617,2700.166722240747
-6.823737948219569,9.099704910882325,2698.89963321107
-6.840888828462455,9.122576238936894,2697.6325441813938
-6.858067270040753,9.145484321043437,2696.3654551517175
-6.8752457116190575,9.168392403149987,2695.0983661220407
-6.8924352940524845,9.191315341995592,2693.831277092364
-6.9096520203562966,9.21427447818824,2692.564188062687
-6.926868746660102,9.237233614380882,2691.297099033011
-6.9440964954510775,9.260207449464566,2690.030010003334
-6.9613509699985965,9.283216924325147,2688.7629209736574
-6.97860544454611,9.306226399185721,2687.4958319439816
-6.995870821435853,9.329250412719656,2686.228742914305
-7.013162505342498,9.35230950762581,2684.961653884628
-7.030454189249143,9.375368602531964,2683.6945648549513
-7.047756653575422,9.398442073523224,2682.427475825275
-7.06508500557608,9.421550066678064,2681.1603867955982
-7.082413357576737,9.444658059832905,2679.893297765922
-7.099752366296227,9.467780264113292,2678.626208736245
-7.117116842767495,9.490936430575067,2677.359119706569
-7.134481319238769,9.51409259703685,2676.092030676892
-7.151856326949353,9.537262807292633,2674.8249416472154
-7.1692563819318105,9.560466419004422,2673.5578526175386
-7.1866564369142605,9.583670030716203,2672.2907635878623
-7.204066895877393,9.606887516517933,2671.0236745581856
-7.221501981097812,9.630137842337275,2669.7565855285093
-7.2389370663182255,9.653388168156608,2668.489496498833
-7.2563824264812595,9.676652195988904,2667.222407469156
-7.2738519913748805,9.699948501717488,2665.9553184394795
-7.291321556268502,9.72324480744607,2664.6882294098027
-7.3088012652870225,9.746554640737386,2663.421140380127
-7.326304757019791,9.76989618915072,2662.15405135045
-7.343808248752559,9.793237737564054,2660.8869623207734
-7.361321752012743,9.816592636716509,2659.619873291097
-7.378858615503558,9.839978687593575,2658.3527842614208
-7.3963954789943775,9.863364738470649,2657.085695231744
-7.413942219635297,9.886763960889764,2655.8186062020673
-7.4315118975782735,9.910193771042723,2654.5515171723905
-7.449081575521244,9.933623581195674,2653.284428142714
-7.466660994457222,9.957066381320189,2652.0173391130375
-7.484262927343914,9.980539204623998,2650.7502500833607
-7.5018648602306,10.004012027927798,2649.483161053685
-7.519476396173548,10.027497657259454,2648.216072024008
-7.537110022315213,10.051012744681566,2646.9489829943313
-7.554743648456878,10.074527832103678,2645.6818939646546
-7.572386737938623,10.09805553923699,2644.4148049349783
-7.590051493488467,10.12161213886702,2643.1477159053015
-7.60771624903831,10.145168738497048,2641.8806268756252
-7.625390326432956,10.168737769149132,2640.6135378459485
-7.643085645408372,10.192335126228508,2639.346448816272
-7.660780964383794,10.215932483307892,2638.0793597865954
-7.67848546193002,10.239542080348198,2636.8122707569187
-7.696210776234867,10.26317943729987,2635.545181727242
-7.713936090539708,10.286816794251536,2634.2780926975656
-7.731670438363137,10.31046619773167,2633.011003667889
-7.749425177809944,10.33414279418973,2631.7439146382126
-7.767179917256747,10.357819390647784,2630.4768256085363
-7.784943543392268,10.381507837831288,2629.2097365788595
-7.802727135724512,10.405222910670664,2627.9426475491828
-7.820510728056754,10.42893798351004,2626.675558519506
-7.83830305847086,10.452664708902175,2625.4084694898297
-7.856114929385203,10.476417492268297,2624.141380460153
-7.873926800299546,10.500170275634419,2622.8742914304767
-7.891747258912689,10.523934511011968,2621.6072024008
-7.909586832081224,10.547724236350424,2620.3401133711236
-7.927426405249765,10.571513961688888,2619.073024341447
-7.945274413958662,10.595314936129913,2617.8059353117706
-7.963141111051182,10.61914083221616,2616.538846282094
-7.981007808143696,10.642966728302401,2615.2717572524175
-7.998882786843687,10.666803668216057,2614.0046682227407
-8.0167760275499,10.690664961185023,2612.737579193064
-8.034669268256106,10.714526254153984,2611.470490163388
-8.05257063486349,10.738398383310292,2610.2034011337114
-8.070489836915288,10.762294296686095,2608.9363121040346
-8.088409038967088,10.7861902100619,2607.669223074358
-8.106336209441439,10.810096749621533,2606.4021340446816
-8.124280788635145,10.834026504347134,2605.135045015005
-8.14222536782885,10.857956259072736,2603.867955985328
-8.160177756195399,10.881896427616837,2602.6008669556513
-8.178147126413998,10.905859242083697,2601.333777925975
-8.196116496632603,10.929822056550565,2600.0666888962987
-8.214093515004524,10.953795070110482,2598.799599866622
-8.23208708823995,10.977790160188265,2597.532510836945
-8.25008066147537,11.00178525026604,2596.265421807269
-8.268081720076147,11.025790322353151,2594.998332777592
-8.28609890645148,11.04981690141935,2593.731243747916
-8.30411609282681,11.073843480485538,2592.4641547182396
-8.322140600012563,11.097879822121026,2591.197065688563
-8.340180807804314,11.121937101090653,2589.929976658886
-8.358221015596065,11.145994380060278,2588.6628876292093
-8.376268377877892,11.170061199804913,2587.395798599533
-8.394331013538238,11.194148387160165,2586.1287095698563
-8.412393649198584,11.218235574515418,2584.8616205401795
-8.43046327126491,11.24233207849937,2583.594531510503
-8.448547739443933,11.266448380319297,2582.327442480827
-8.466632207622961,11.290564682139232,2581.06035345115
-8.484723492361839,11.31469007409182,2579.793264421474
-8.502829195929806,11.338834694082012,2578.526175391797
-8.520934899497767,11.362979314072195,2577.259086362121
-8.539047248019251,11.387132795351699,2575.991997332444
-8.557173588088821,11.411304934873915,2574.7249083027673
-8.575299928158387,11.435477074396122,2573.457819273091
-8.593432739816851,11.459657844019562,2572.1907302434147
-8.611579115765347,11.483856702121424,2570.923641213738
-8.629725491713844,11.508055560223285,2569.656552184061
-8.647878164130319,11.532262814896205,2568.389463154385
-8.666043973621973,11.556487588340866,2567.122374124708
-8.684209783113625,11.58071236178553,2565.8552850950314
-8.702381712198155,11.604945295931815,2564.5881960653546
-8.720566351206347,11.629195179227617,2563.3211070356783
-8.738750990214546,11.653445062523428,2562.054018006002
-8.756941570188499,11.67770286831504,2560.7869289763253
-8.775144433018026,11.70197705374521,2559.5198399466485
-8.793347295847548,11.726251239175374,2558.252750916972
-8.811555919265963,11.750533106562175,2556.9856618872955
-8.829776398575262,11.774830784214453,2555.718572857619
-8.847996877884556,11.799128461866724,2554.451483827943
-8.866222935658483,11.823433578606252,2553.184394798266
-8.88446042248189,11.847753936402585,2551.9173057685894
-8.902697909305296,11.872074294198915,2550.6502167389126
-8.920940790724126,11.896401845886167,2549.3831277092363
-8.939194674494127,11.920744069612372,2548.1160386795596
-8.957448558264128,11.945086293338576,2546.848949649883
-8.975707651017954,11.969435463435826,2545.5818606202065
-8.99397731958742,11.993798736771247,2544.31477159053
-9.012246988156893,12.018162010106677,2543.0476825608534
-9.030521678358808,12.042531979973209,2541.780593531177
-9.048806518023275,12.066915484520427,2540.5135045015004
-9.067091357687735,12.091298989067639,2539.246415471824
-9.085381029896197,12.115688937989578,2537.9793264421473
-9.103680425416071,12.140091853304023,2536.7122374124706
-9.12197982093594,12.164494768618459,2535.4451483827943
-9.140283858177098,12.18890387383854,2534.178059353118
-9.15859719279993,12.213325377458194,2532.9109703234412
-9.176910527422761,12.237746881077848,2531.6438812937645
-9.19522831121279,12.262174317825199,2530.376792264088
-9.213554966695517,12.286613585300252,2529.1097032344114
-9.231881622178243,12.311052852775305,2527.8426142047347
-9.250212532545707,12.335497794295264,2526.575525175058
-9.268551889176894,12.359953999217787,2525.3084361453816
-9.28689124580809,12.384410204140316,2524.0413471157053
-9.305234661316234,12.408871821724176,2522.7742580860286
-9.32358609793835,12.433344135757803,2521.507169056352
-9.34193753456046,12.457816449791423,2520.2400800266755
-9.36029283232958,12.482293912806243,2518.9729909969988
-9.378655726361204,12.506781505715812,2517.705901967322
-9.39701862039282,12.531269098625373,2516.4388129376457
-9.41538517612259,12.555761574543766,2515.171723907969
-9.433758903580685,12.580263614225002,2513.9046348782927
-9.452132631038781,12.60476565390624,2512.637545848616
-9.470509819030585,12.629272308336143,2511.3704568189396
-9.48889375455274,12.653787960845328,2510.103367789263
-9.507277690074895,12.678303613354514,2508.836278759586
-9.525664883254187,12.702823610069013,2507.5691897299093
-9.544058400120859,12.727352039652644,2506.3021007002335
-9.562451916987536,12.751880469236282,2505.0350116705567
-9.580848486926142,12.776412970203351,2503.76792264088
-9.599250957082932,12.80095333932784,2502.5008336112037
-9.617653427239715,12.825493708452322,2501.233744581527
-9.636058744178193,12.850037873864641,2499.9666555518506
-9.654469538258049,12.874589343245939,2498.699566522174
-9.672880332337899,12.899140812627229,2497.4324774924976
-9.69129376520787,12.92369580093196,2496.165388462821
-9.709712252553368,12.948257529565248,2494.898299433144
-9.728130739898864,12.972819258198538,2493.631210403468
-9.746551656345344,12.997384226127107,2492.3641213737915
-9.764977205030924,13.021955371316471,2491.0970323441147
-9.783402753716503,13.046526516505834,2489.829943314438
-9.801830520120264,13.071100619103754,2488.562854284761
-9.820262496974474,13.095680336491831,2487.295765255085
-9.838694473828692,13.120260053879917,2486.0286762254086
-9.857128455328558,13.144842444536524,2484.761587195732
